"","GroupCode","Company","AccidentYear","DevelopmentYear","Lag","CumulativeIncurred","CumulativePaid","IBNR","DirectEP","CededEP","NetEP","Single","Reserve1997"
"17136",30139,"Mlba Limited Liability Pool",1991,1996,6,2967,2741,200,3817,0,3817,1,4500
"17137",30139,"Mlba Limited Liability Pool",1991,1997,7,2918,2761,100,3817,0,3817,1,4500
"17138",30139,"Mlba Limited Liability Pool",1991,1998,8,2833,2810,17,3817,0,3817,1,4500
"17139",30139,"Mlba Limited Liability Pool",1991,1999,9,2829,2812,14,3817,0,3817,1,4500
"17140",30139,"Mlba Limited Liability Pool",1991,2000,10,2826,2814,8,3817,0,3817,1,4500
"17141",30139,"Mlba Limited Liability Pool",1992,1992,1,3141,75,1392,3663,0,3663,1,4500
"17142",30139,"Mlba Limited Liability Pool",1992,1993,2,3109,707,722,3663,0,3663,1,4500
"17143",30139,"Mlba Limited Liability Pool",1992,1994,3,2872,1466,575,3663,0,3663,1,4500
"17144",30139,"Mlba Limited Liability Pool",1992,1995,4,3136,1876,1128,3663,0,3663,1,4500
"17145",30139,"Mlba Limited Liability Pool",1992,1996,5,2138,1918,200,3663,0,3663,1,4500
"17146",30139,"Mlba Limited Liability Pool",1992,1997,6,2227,1922,300,3663,0,3663,1,4500
"17147",30139,"Mlba Limited Liability Pool",1992,1998,7,1934,1924,9,3663,0,3663,1,4500
"17148",30139,"Mlba Limited Liability Pool",1992,1999,8,1925,1925,0,3663,0,3663,1,4500
"17149",30139,"Mlba Limited Liability Pool",1992,2000,9,1925,1925,0,3663,0,3663,1,4500
"17150",30139,"Mlba Limited Liability Pool",1992,2001,10,1926,1926,0,3663,0,3663,1,4500
"17151",30139,"Mlba Limited Liability Pool",1993,1993,1,2866,92,1354,2905,0,2905,1,4500
"17152",30139,"Mlba Limited Liability Pool",1993,1994,2,3364,598,1116,2905,0,2905,1,4500
"17153",30139,"Mlba Limited Liability Pool",1993,1995,3,2358,1300,402,2905,0,2905,1,4500
"17154",30139,"Mlba Limited Liability Pool",1993,1996,4,2143,1691,200,2905,0,2905,1,4500
"17155",30139,"Mlba Limited Liability Pool",1993,1997,5,1963,1735,100,2905,0,2905,1,4500
"17156",30139,"Mlba Limited Liability Pool",1993,1998,6,1914,1823,34,2905,0,2905,1,4500
"17157",30139,"Mlba Limited Liability Pool",1993,1999,7,1840,1840,0,2905,0,2905,1,4500
"17158",30139,"Mlba Limited Liability Pool",1993,2000,8,1840,1840,0,2905,0,2905,1,4500
"17159",30139,"Mlba Limited Liability Pool",1993,2001,9,1840,1840,0,2905,0,2905,1,4500
"17160",30139,"Mlba Limited Liability Pool",1993,2002,10,1840,1840,0,2905,0,2905,1,4500
"17161",30139,"Mlba Limited Liability Pool",1994,1994,1,2212,108,1282,2449,0,2449,1,4500
"17162",30139,"Mlba Limited Liability Pool",1994,1995,2,2138,413,794,2449,0,2449,1,4500
"17163",30139,"Mlba Limited Liability Pool",1994,1996,3,2082,786,804,2449,0,2449,1,4500
"17164",30139,"Mlba Limited Liability Pool",1994,1997,4,1573,1057,300,2449,0,2449,1,4500
"17165",30139,"Mlba Limited Liability Pool",1994,1998,5,1151,1115,22,2449,0,2449,1,4500
"17166",30139,"Mlba Limited Liability Pool",1994,1999,6,1127,1127,0,2449,0,2449,1,4500
"17167",30139,"Mlba Limited Liability Pool",1994,2000,7,1127,1127,0,2449,0,2449,1,4500
"17168",30139,"Mlba Limited Liability Pool",1994,2001,8,1139,1127,0,2449,0,2449,1,4500
"17169",30139,"Mlba Limited Liability Pool",1994,2002,9,1127,1127,0,2449,0,2449,1,4500
"17170",30139,"Mlba Limited Liability Pool",1994,2003,10,1127,1127,0,2449,0,2449,1,4500
"17171",30139,"Mlba Limited Liability Pool",1995,1995,1,2230,91,828,1957,0,1957,1,4500
"17172",30139,"Mlba Limited Liability Pool",1995,1996,2,2461,622,476,1957,0,1957,1,4500
"17173",30139,"Mlba Limited Liability Pool",1995,1997,3,1787,1134,82,1957,0,1957,1,4500
"17174",30139,"Mlba Limited Liability Pool",1995,1998,4,1629,1389,103,1957,0,1957,1,4500
"17175",30139,"Mlba Limited Liability Pool",1995,1999,5,1562,1469,27,1957,0,1957,1,4500
"17176",30139,"Mlba Limited Liability Pool",1995,2000,6,1552,1469,17,1957,0,1957,1,4500
"17177",30139,"Mlba Limited Liability Pool",1995,2001,7,1539,1469,17,1957,0,1957,1,4500
"17178",30139,"Mlba Limited Liability Pool",1995,2002,8,1494,1469,0,1957,0,1957,1,4500
"17179",30139,"Mlba Limited Liability Pool",1995,2003,9,1469,1469,0,1957,0,1957,1,4500
"17180",30139,"Mlba Limited Liability Pool",1995,2004,10,1469,1469,0,1957,0,1957,1,4500
"17181",30139,"Mlba Limited Liability Pool",1996,1996,1,1715,75,832,1752,0,1752,1,4500
"17182",30139,"Mlba Limited Liability Pool",1996,1997,2,1367,292,413,1752,0,1752,1,4500
"17183",30139,"Mlba Limited Liability Pool",1996,1998,3,1075,578,149,1752,0,1752,1,4500
"17184",30139,"Mlba Limited Liability Pool",1996,1999,4,847,782,28,1752,0,1752,1,4500
"17185",30139,"Mlba Limited Liability Pool",1996,2000,5,830,804,9,1752,0,1752,1,4500
"17186",30139,"Mlba Limited Liability Pool",1996,2001,6,925,813,16,1752,0,1752,1,4500
"17187",30139,"Mlba Limited Liability Pool",1996,2002,7,852,852,0,1752,0,1752,1,4500
"17188",30139,"Mlba Limited Liability Pool",1996,2003,8,852,852,0,1752,0,1752,1,4500
"17189",30139,"Mlba Limited Liability Pool",1996,2004,9,852,852,0,1752,0,1752,1,4500
"17190",30139,"Mlba Limited Liability Pool",1996,2005,10,852,852,0,1752,0,1752,1,4500
"17191",30139,"Mlba Limited Liability Pool",1997,1997,1,1187,20,689,1553,0,1553,1,4500
"17192",30139,"Mlba Limited Liability Pool",1997,1998,2,1054,134,246,1553,0,1553,1,4500
"17193",30139,"Mlba Limited Liability Pool",1997,1999,3,893,391,168,1553,0,1553,1,4500
"17194",30139,"Mlba Limited Liability Pool",1997,2000,4,634,513,38,1553,0,1553,1,4500
"17195",30139,"Mlba Limited Liability Pool",1997,2001,5,560,559,1,1553,0,1553,1,4500
"17196",30139,"Mlba Limited Liability Pool",1997,2002,6,559,559,0,1553,0,1553,1,4500
"17197",30139,"Mlba Limited Liability Pool",1997,2003,7,559,559,0,1553,0,1553,1,4500
"17198",30139,"Mlba Limited Liability Pool",1997,2004,8,559,559,0,1553,0,1553,1,4500
"17199",30139,"Mlba Limited Liability Pool",1997,2005,9,559,559,0,1553,0,1553,1,4500
"17200",30139,"Mlba Limited Liability Pool",1997,2006,10,559,559,0,1553,0,1553,1,4500
"17201",30317,"Hanys Ins Co",1988,1988,1,0,0,0,0,0,0,1,75
"17202",30317,"Hanys Ins Co",1988,1989,2,0,0,0,0,0,0,1,75
"17203",30317,"Hanys Ins Co",1988,1990,3,0,0,0,0,0,0,1,75
"17204",30317,"Hanys Ins Co",1988,1991,4,0,0,0,0,0,0,1,75
"17205",30317,"Hanys Ins Co",1988,1992,5,0,0,0,0,0,0,1,75
"17206",30317,"Hanys Ins Co",1988,1993,6,0,0,0,0,0,0,1,75
"17207",30317,"Hanys Ins Co",1988,1994,7,0,0,0,0,0,0,1,75
"17208",30317,"Hanys Ins Co",1988,1995,8,0,0,0,0,0,0,1,75
"17209",30317,"Hanys Ins Co",1988,1996,9,0,0,0,0,0,0,1,75
"17210",30317,"Hanys Ins Co",1988,1997,10,0,0,0,0,0,0,1,75
"17211",30317,"Hanys Ins Co",1989,1989,1,0,0,0,0,0,0,1,75
"17212",30317,"Hanys Ins Co",1989,1990,2,0,0,0,0,0,0,1,75
"17213",30317,"Hanys Ins Co",1989,1991,3,0,0,0,0,0,0,1,75
"17214",30317,"Hanys Ins Co",1989,1992,4,0,0,0,0,0,0,1,75
"17215",30317,"Hanys Ins Co",1989,1993,5,0,0,0,0,0,0,1,75
"17216",30317,"Hanys Ins Co",1989,1994,6,0,0,0,0,0,0,1,75
"17217",30317,"Hanys Ins Co",1989,1995,7,0,0,0,0,0,0,1,75
"17218",30317,"Hanys Ins Co",1989,1996,8,0,0,0,0,0,0,1,75
"17219",30317,"Hanys Ins Co",1989,1997,9,0,0,0,0,0,0,1,75
"17220",30317,"Hanys Ins Co",1989,1998,10,0,0,0,0,0,0,1,75
"17221",30317,"Hanys Ins Co",1990,1990,1,0,0,0,0,0,0,1,75
"17222",30317,"Hanys Ins Co",1990,1991,2,0,0,0,0,0,0,1,75
"17223",30317,"Hanys Ins Co",1990,1992,3,0,0,0,0,0,0,1,75
"17224",30317,"Hanys Ins Co",1990,1993,4,0,0,0,0,0,0,1,75
"17225",30317,"Hanys Ins Co",1990,1994,5,0,0,0,0,0,0,1,75
"17226",30317,"Hanys Ins Co",1990,1995,6,0,0,0,0,0,0,1,75
"17227",30317,"Hanys Ins Co",1990,1996,7,0,0,0,0,0,0,1,75
"17228",30317,"Hanys Ins Co",1990,1997,8,0,0,0,0,0,0,1,75
"17229",30317,"Hanys Ins Co",1990,1998,9,0,0,0,0,0,0,1,75
"17230",30317,"Hanys Ins Co",1990,1999,10,0,0,0,0,0,0,1,75
"17231",30317,"Hanys Ins Co",1991,1991,1,0,0,0,0,0,0,1,75
"17232",30317,"Hanys Ins Co",1991,1992,2,0,0,0,0,0,0,1,75
"17233",30317,"Hanys Ins Co",1991,1993,3,0,0,0,0,0,0,1,75
"17234",30317,"Hanys Ins Co",1991,1994,4,0,0,0,0,0,0,1,75
"17235",30317,"Hanys Ins Co",1991,1995,5,0,0,0,0,0,0,1,75
"17236",30317,"Hanys Ins Co",1991,1996,6,0,0,0,0,0,0,1,75
"17237",30317,"Hanys Ins Co",1991,1997,7,0,0,0,0,0,0,1,75
"17238",30317,"Hanys Ins Co",1991,1998,8,0,0,0,0,0,0,1,75
"17239",30317,"Hanys Ins Co",1991,1999,9,0,0,0,0,0,0,1,75
"17240",30317,"Hanys Ins Co",1991,2000,10,0,0,0,0,0,0,1,75
"17241",30317,"Hanys Ins Co",1992,1992,1,0,0,0,0,0,0,1,75
"17242",30317,"Hanys Ins Co",1992,1993,2,0,0,0,0,0,0,1,75
"17243",30317,"Hanys Ins Co",1992,1994,3,0,0,0,0,0,0,1,75
"17244",30317,"Hanys Ins Co",1992,1995,4,0,0,0,0,0,0,1,75
"17245",30317,"Hanys Ins Co",1992,1996,5,0,0,0,0,0,0,1,75
"17246",30317,"Hanys Ins Co",1992,1997,6,0,0,0,0,0,0,1,75
"17247",30317,"Hanys Ins Co",1992,1998,7,0,0,0,0,0,0,1,75
"17248",30317,"Hanys Ins Co",1992,1999,8,0,0,0,0,0,0,1,75
"17249",30317,"Hanys Ins Co",1992,2000,9,0,0,0,0,0,0,1,75
"17250",30317,"Hanys Ins Co",1992,2001,10,0,0,0,0,0,0,1,75
"17251",30317,"Hanys Ins Co",1993,1993,1,0,0,0,0,0,0,1,75
"17252",30317,"Hanys Ins Co",1993,1994,2,0,0,0,0,0,0,1,75
"17253",30317,"Hanys Ins Co",1993,1995,3,0,0,0,0,0,0,1,75
"17254",30317,"Hanys Ins Co",1993,1996,4,0,0,0,0,0,0,1,75
"17255",30317,"Hanys Ins Co",1993,1997,5,0,0,0,0,0,0,1,75
"17256",30317,"Hanys Ins Co",1993,1998,6,0,0,0,0,0,0,1,75
"17257",30317,"Hanys Ins Co",1993,1999,7,0,0,0,0,0,0,1,75
"17258",30317,"Hanys Ins Co",1993,2000,8,0,0,0,0,0,0,1,75
"17259",30317,"Hanys Ins Co",1993,2001,9,0,0,0,0,0,0,1,75
"17260",30317,"Hanys Ins Co",1993,2002,10,0,0,0,0,0,0,1,75
"17261",30317,"Hanys Ins Co",1994,1994,1,0,0,0,0,0,0,1,75
"17262",30317,"Hanys Ins Co",1994,1995,2,0,0,0,0,0,0,1,75
"17263",30317,"Hanys Ins Co",1994,1996,3,0,0,0,0,0,0,1,75
"17264",30317,"Hanys Ins Co",1994,1997,4,0,0,0,0,0,0,1,75
"17265",30317,"Hanys Ins Co",1994,1998,5,0,0,0,0,0,0,1,75
"17266",30317,"Hanys Ins Co",1994,1999,6,0,0,0,0,0,0,1,75
"17267",30317,"Hanys Ins Co",1994,2000,7,0,0,0,0,0,0,1,75
"17268",30317,"Hanys Ins Co",1994,2001,8,0,0,0,0,0,0,1,75
"17269",30317,"Hanys Ins Co",1994,2002,9,0,0,0,0,0,0,1,75
"17270",30317,"Hanys Ins Co",1994,2003,10,0,0,0,0,0,0,1,75
"17271",30317,"Hanys Ins Co",1995,1995,1,0,0,0,0,0,0,1,75
"17272",30317,"Hanys Ins Co",1995,1996,2,0,0,0,0,0,0,1,75
"17273",30317,"Hanys Ins Co",1995,1997,3,0,0,0,0,0,0,1,75
"17274",30317,"Hanys Ins Co",1995,1998,4,0,0,0,0,0,0,1,75
"17275",30317,"Hanys Ins Co",1995,1999,5,0,0,0,0,0,0,1,75
"17276",30317,"Hanys Ins Co",1995,2000,6,0,0,0,0,0,0,1,75
"17277",30317,"Hanys Ins Co",1995,2001,7,0,0,0,0,0,0,1,75
"17278",30317,"Hanys Ins Co",1995,2002,8,0,0,0,0,0,0,1,75
"17279",30317,"Hanys Ins Co",1995,2003,9,0,0,0,0,0,0,1,75
"17280",30317,"Hanys Ins Co",1995,2004,10,0,0,0,0,0,0,1,75
"17281",30317,"Hanys Ins Co",1996,1996,1,0,0,0,0,0,0,1,75
"17282",30317,"Hanys Ins Co",1996,1997,2,0,0,0,0,0,0,1,75
"17283",30317,"Hanys Ins Co",1996,1998,3,0,0,0,0,0,0,1,75
"17284",30317,"Hanys Ins Co",1996,1999,4,0,0,0,0,0,0,1,75
"17285",30317,"Hanys Ins Co",1996,2000,5,0,0,0,0,0,0,1,75
"17286",30317,"Hanys Ins Co",1996,2001,6,0,0,0,0,0,0,1,75
"17287",30317,"Hanys Ins Co",1996,2002,7,0,0,0,0,0,0,1,75
"17288",30317,"Hanys Ins Co",1996,2003,8,0,0,0,0,0,0,1,75
"17289",30317,"Hanys Ins Co",1996,2004,9,0,0,0,0,0,0,1,75
"17290",30317,"Hanys Ins Co",1996,2005,10,0,0,0,0,0,0,1,75
"17291",30317,"Hanys Ins Co",1997,1997,1,95,0,95,71,0,71,1,75
"17292",30317,"Hanys Ins Co",1997,1998,2,82,0,82,71,0,71,1,75
"17293",30317,"Hanys Ins Co",1997,1999,3,72,0,72,71,0,71,1,75
"17294",30317,"Hanys Ins Co",1997,2000,4,237,5,-208,71,0,71,1,75
"17295",30317,"Hanys Ins Co",1997,2001,5,430,281,85,71,0,71,1,75
"17296",30317,"Hanys Ins Co",1997,2002,6,406,281,68,71,0,71,1,75
"17297",30317,"Hanys Ins Co",1997,2003,7,389,281,50,71,0,71,1,75
"17298",30317,"Hanys Ins Co",1997,2004,8,370,289,31,71,0,71,1,75
"17299",30317,"Hanys Ins Co",1997,2005,9,400,289,61,71,0,71,1,75
"17300",30317,"Hanys Ins Co",1997,2006,10,345,289,6,71,0,71,1,75
"17301",30449,"Madison Mut Ins Co",1988,1988,1,86,4,13,138,28,110,1,224
"17302",30449,"Madison Mut Ins Co",1988,1989,2,85,35,5,138,28,110,1,224
"17303",30449,"Madison Mut Ins Co",1988,1990,3,56,60,6,138,28,110,1,224
"17304",30449,"Madison Mut Ins Co",1988,1991,4,57,66,0,138,28,110,1,224
"17305",30449,"Madison Mut Ins Co",1988,1992,5,57,67,0,138,28,110,1,224
"17306",30449,"Madison Mut Ins Co",1988,1993,6,92,67,0,138,28,110,1,224
"17307",30449,"Madison Mut Ins Co",1988,1994,7,73,67,0,138,28,110,1,224
"17308",30449,"Madison Mut Ins Co",1988,1995,8,75,69,0,138,28,110,1,224
"17309",30449,"Madison Mut Ins Co",1988,1996,9,75,69,0,138,28,110,1,224
"17310",30449,"Madison Mut Ins Co",1988,1997,10,75,75,0,138,28,110,1,224
"17311",30449,"Madison Mut Ins Co",1989,1989,1,36,4,45,137,33,104,1,224
"17312",30449,"Madison Mut Ins Co",1989,1990,2,98,50,6,137,33,104,1,224
"17313",30449,"Madison Mut Ins Co",1989,1991,3,69,100,1,137,33,104,1,224
"17314",30449,"Madison Mut Ins Co",1989,1992,4,69,105,2,137,33,104,1,224
"17315",30449,"Madison Mut Ins Co",1989,1993,5,110,109,1,137,33,104,1,224
"17316",30449,"Madison Mut Ins Co",1989,1994,6,109,109,0,137,33,104,1,224
"17317",30449,"Madison Mut Ins Co",1989,1995,7,109,109,0,137,33,104,1,224
"17318",30449,"Madison Mut Ins Co",1989,1996,8,109,109,0,137,33,104,1,224
"17319",30449,"Madison Mut Ins Co",1989,1997,9,109,109,0,137,33,104,1,224
"17320",30449,"Madison Mut Ins Co",1989,1998,10,112,112,0,137,33,104,1,224
"17321",30449,"Madison Mut Ins Co",1990,1990,1,170,2,25,124,21,103,1,224
"17322",30449,"Madison Mut Ins Co",1990,1991,2,210,25,2,124,21,103,1,224
"17323",30449,"Madison Mut Ins Co",1990,1992,3,210,36,6,124,21,103,1,224
"17324",30449,"Madison Mut Ins Co",1990,1993,4,84,43,1,124,21,103,1,224
"17325",30449,"Madison Mut Ins Co",1990,1994,5,84,43,0,124,21,103,1,224
"17326",30449,"Madison Mut Ins Co",1990,1995,6,57,43,0,124,21,103,1,224
"17327",30449,"Madison Mut Ins Co",1990,1996,7,57,51,0,124,21,103,1,224
"17328",30449,"Madison Mut Ins Co",1990,1997,8,53,53,0,124,21,103,1,224
"17329",30449,"Madison Mut Ins Co",1990,1998,9,53,53,0,124,21,103,1,224
"17330",30449,"Madison Mut Ins Co",1990,1999,10,53,53,0,124,21,103,1,224
"17331",30449,"Madison Mut Ins Co",1991,1991,1,130,16,58,147,29,118,1,224
"17332",30449,"Madison Mut Ins Co",1991,1992,2,153,31,25,147,29,118,1,224
"17333",30449,"Madison Mut Ins Co",1991,1993,3,107,48,7,147,29,118,1,224
"17334",30449,"Madison Mut Ins Co",1991,1994,4,70,50,0,147,29,118,1,224
"17335",30449,"Madison Mut Ins Co",1991,1995,5,70,50,0,147,29,118,1,224
"17336",30449,"Madison Mut Ins Co",1991,1996,6,72,52,0,147,29,118,1,224
"17337",30449,"Madison Mut Ins Co",1991,1997,7,72,52,0,147,29,118,1,224
"17338",30449,"Madison Mut Ins Co",1991,1998,8,52,52,0,147,29,118,1,224
"17339",30449,"Madison Mut Ins Co",1991,1999,9,62,52,0,147,29,118,1,224
"17340",30449,"Madison Mut Ins Co",1991,2000,10,64,64,0,147,29,118,1,224
"17341",30449,"Madison Mut Ins Co",1992,1992,1,165,21,51,142,22,120,1,224
"17342",30449,"Madison Mut Ins Co",1992,1993,2,81,67,10,142,22,120,1,224
"17343",30449,"Madison Mut Ins Co",1992,1994,3,71,67,0,142,22,120,1,224
"17344",30449,"Madison Mut Ins Co",1992,1995,4,71,67,0,142,22,120,1,224
"17345",30449,"Madison Mut Ins Co",1992,1996,5,73,67,0,142,22,120,1,224
"17346",30449,"Madison Mut Ins Co",1992,1997,6,73,73,0,142,22,120,1,224
"17347",30449,"Madison Mut Ins Co",1992,1998,7,73,73,0,142,22,120,1,224
"17348",30449,"Madison Mut Ins Co",1992,1999,8,73,73,0,142,22,120,1,224
"17349",30449,"Madison Mut Ins Co",1992,2000,9,73,73,0,142,22,120,1,224
"17350",30449,"Madison Mut Ins Co",1992,2001,10,73,73,0,142,22,120,1,224
"17351",30449,"Madison Mut Ins Co",1993,1993,1,68,0,22,136,23,113,1,224
"17352",30449,"Madison Mut Ins Co",1993,1994,2,69,23,-29,136,23,113,1,224
"17353",30449,"Madison Mut Ins Co",1993,1995,3,84,24,0,136,23,113,1,224
"17354",30449,"Madison Mut Ins Co",1993,1996,4,86,31,0,136,23,113,1,224
"17355",30449,"Madison Mut Ins Co",1993,1997,5,102,37,0,136,23,113,1,224
"17356",30449,"Madison Mut Ins Co",1993,1998,6,104,66,0,136,23,113,1,224
"17357",30449,"Madison Mut Ins Co",1993,1999,7,102,72,0,136,23,113,1,224
"17358",30449,"Madison Mut Ins Co",1993,2000,8,92,91,1,136,23,113,1,224
"17359",30449,"Madison Mut Ins Co",1993,2001,9,91,91,0,136,23,113,1,224
"17360",30449,"Madison Mut Ins Co",1993,2002,10,91,91,0,136,23,113,1,224
"17361",30449,"Madison Mut Ins Co",1994,1994,1,62,14,35,125,19,106,1,224
"17362",30449,"Madison Mut Ins Co",1994,1995,2,59,20,31,125,19,106,1,224
"17363",30449,"Madison Mut Ins Co",1994,1996,3,55,20,27,125,19,106,1,224
"17364",30449,"Madison Mut Ins Co",1994,1997,4,25,25,0,125,19,106,1,224
"17365",30449,"Madison Mut Ins Co",1994,1998,5,45,25,0,125,19,106,1,224
"17366",30449,"Madison Mut Ins Co",1994,1999,6,48,28,0,125,19,106,1,224
"17367",30449,"Madison Mut Ins Co",1994,2000,7,42,31,1,125,19,106,1,224
"17368",30449,"Madison Mut Ins Co",1994,2001,8,57,31,0,125,19,106,1,224
"17369",30449,"Madison Mut Ins Co",1994,2002,9,48,48,0,125,19,106,1,224
"17370",30449,"Madison Mut Ins Co",1994,2003,10,48,48,0,125,19,106,1,224
"17371",30449,"Madison Mut Ins Co",1995,1995,1,66,3,48,128,19,109,1,224
"17372",30449,"Madison Mut Ins Co",1995,1996,2,59,3,41,128,19,109,1,224
"17373",30449,"Madison Mut Ins Co",1995,1997,3,54,4,35,128,19,109,1,224
"17374",30449,"Madison Mut Ins Co",1995,1998,4,21,6,0,128,19,109,1,224
"17375",30449,"Madison Mut Ins Co",1995,1999,5,23,23,0,128,19,109,1,224
"17376",30449,"Madison Mut Ins Co",1995,2000,6,23,23,0,128,19,109,1,224
"17377",30449,"Madison Mut Ins Co",1995,2001,7,23,23,0,128,19,109,1,224
"17378",30449,"Madison Mut Ins Co",1995,2002,8,23,23,0,128,19,109,1,224
"17379",30449,"Madison Mut Ins Co",1995,2003,9,23,23,0,128,19,109,1,224
"17380",30449,"Madison Mut Ins Co",1995,2004,10,23,23,0,128,19,109,1,224
"17381",30449,"Madison Mut Ins Co",1996,1996,1,47,3,14,118,17,101,1,224
"17382",30449,"Madison Mut Ins Co",1996,1997,2,36,3,3,118,17,101,1,224
"17383",30449,"Madison Mut Ins Co",1996,1998,3,60,3,37,118,17,101,1,224
"17384",30449,"Madison Mut Ins Co",1996,1999,4,3,3,0,118,17,101,1,224
"17385",30449,"Madison Mut Ins Co",1996,2000,5,3,3,0,118,17,101,1,224
"17386",30449,"Madison Mut Ins Co",1996,2001,6,3,3,0,118,17,101,1,224
"17387",30449,"Madison Mut Ins Co",1996,2002,7,3,3,0,118,17,101,1,224
"17388",30449,"Madison Mut Ins Co",1996,2003,8,3,3,0,118,17,101,1,224
"17389",30449,"Madison Mut Ins Co",1996,2004,9,3,3,0,118,17,101,1,224
"17390",30449,"Madison Mut Ins Co",1996,2005,10,3,3,0,118,17,101,1,224
"17391",30449,"Madison Mut Ins Co",1997,1997,1,47,0,47,98,14,84,1,224
"17392",30449,"Madison Mut Ins Co",1997,1998,2,49,0,48,98,14,84,1,224
"17393",30449,"Madison Mut Ins Co",1997,1999,3,48,0,48,98,14,84,1,224
"17394",30449,"Madison Mut Ins Co",1997,2000,4,0,0,0,98,14,84,1,224
"17395",30449,"Madison Mut Ins Co",1997,2001,5,0,0,0,98,14,84,1,224
"17396",30449,"Madison Mut Ins Co",1997,2002,6,0,0,0,98,14,84,1,224
"17397",30449,"Madison Mut Ins Co",1997,2003,7,0,0,0,98,14,84,1,224
"17398",30449,"Madison Mut Ins Co",1997,2004,8,0,0,0,98,14,84,1,224
"17399",30449,"Madison Mut Ins Co",1997,2005,9,0,0,0,98,14,84,1,224
"17400",30449,"Madison Mut Ins Co",1997,2006,10,0,0,0,98,14,84,1,224
"17401",30457,"Southern MI Mut Ins Co",1988,1988,1,9,0,15,22,1,21,1,14
"17402",30457,"Southern MI Mut Ins Co",1988,1989,2,5,0,5,22,1,21,1,14
"17403",30457,"Southern MI Mut Ins Co",1988,1990,3,0,0,0,22,1,21,1,14
"17404",30457,"Southern MI Mut Ins Co",1988,1991,4,0,0,0,22,1,21,1,14
"17405",30457,"Southern MI Mut Ins Co",1988,1992,5,0,0,0,22,1,21,1,14
"17406",30457,"Southern MI Mut Ins Co",1988,1993,6,0,0,0,22,1,21,1,14
"17407",30457,"Southern MI Mut Ins Co",1988,1994,7,0,0,0,22,1,21,1,14
"17408",30457,"Southern MI Mut Ins Co",1988,1995,8,0,0,0,22,1,21,1,14
"17409",30457,"Southern MI Mut Ins Co",1988,1996,9,0,0,0,22,1,21,1,14
"17410",30457,"Southern MI Mut Ins Co",1988,1997,10,0,0,0,22,1,21,1,14
"17411",30457,"Southern MI Mut Ins Co",1989,1989,1,0,0,0,2,0,2,1,14
"17412",30457,"Southern MI Mut Ins Co",1989,1990,2,0,0,0,2,0,2,1,14
"17413",30457,"Southern MI Mut Ins Co",1989,1991,3,0,0,0,2,0,2,1,14
"17414",30457,"Southern MI Mut Ins Co",1989,1992,4,0,0,0,2,0,2,1,14
"17415",30457,"Southern MI Mut Ins Co",1989,1993,5,0,0,0,2,0,2,1,14
"17416",30457,"Southern MI Mut Ins Co",1989,1994,6,0,0,0,2,0,2,1,14
"17417",30457,"Southern MI Mut Ins Co",1989,1995,7,0,0,0,2,0,2,1,14
"17418",30457,"Southern MI Mut Ins Co",1989,1996,8,0,0,0,2,0,2,1,14
"17419",30457,"Southern MI Mut Ins Co",1989,1997,9,0,0,0,2,0,2,1,14
"17420",30457,"Southern MI Mut Ins Co",1989,1998,10,0,0,0,2,0,2,1,14
"17421",30457,"Southern MI Mut Ins Co",1990,1990,1,0,0,0,4,1,3,1,14
"17422",30457,"Southern MI Mut Ins Co",1990,1991,2,0,0,0,4,1,3,1,14
"17423",30457,"Southern MI Mut Ins Co",1990,1992,3,0,0,0,4,1,3,1,14
"17424",30457,"Southern MI Mut Ins Co",1990,1993,4,0,0,0,4,1,3,1,14
"17425",30457,"Southern MI Mut Ins Co",1990,1994,5,0,0,0,4,1,3,1,14
"17426",30457,"Southern MI Mut Ins Co",1990,1995,6,0,0,0,4,1,3,1,14
"17427",30457,"Southern MI Mut Ins Co",1990,1996,7,0,0,0,4,1,3,1,14
"17428",30457,"Southern MI Mut Ins Co",1990,1997,8,0,0,0,4,1,3,1,14
"17429",30457,"Southern MI Mut Ins Co",1990,1998,9,0,0,0,4,1,3,1,14
"17430",30457,"Southern MI Mut Ins Co",1990,1999,10,0,0,0,4,1,3,1,14
"17431",30457,"Southern MI Mut Ins Co",1991,1991,1,2,1,0,11,2,9,1,14
"17432",30457,"Southern MI Mut Ins Co",1991,1992,2,1,1,0,11,2,9,1,14
"17433",30457,"Southern MI Mut Ins Co",1991,1993,3,5,5,0,11,2,9,1,14
"17434",30457,"Southern MI Mut Ins Co",1991,1994,4,5,5,0,11,2,9,1,14
"17435",30457,"Southern MI Mut Ins Co",1991,1995,5,5,5,0,11,2,9,1,14
"17436",30457,"Southern MI Mut Ins Co",1991,1996,6,5,5,0,11,2,9,1,14
"17437",30457,"Southern MI Mut Ins Co",1991,1997,7,5,5,0,11,2,9,1,14
"17438",30457,"Southern MI Mut Ins Co",1991,1998,8,5,5,0,11,2,9,1,14
"17439",30457,"Southern MI Mut Ins Co",1991,1999,9,5,5,0,11,2,9,1,14
"17440",30457,"Southern MI Mut Ins Co",1991,2000,10,5,5,0,11,2,9,1,14
"17441",30457,"Southern MI Mut Ins Co",1992,1992,1,11,0,1,12,1,11,1,14
"17442",30457,"Southern MI Mut Ins Co",1992,1993,2,11,0,0,12,1,11,1,14
"17443",30457,"Southern MI Mut Ins Co",1992,1994,3,0,0,0,12,1,11,1,14
"17444",30457,"Southern MI Mut Ins Co",1992,1995,4,0,0,0,12,1,11,1,14
